batch,state,step,energy_ewm
250,ground,872,-154.50995766769006
250,ground,873,-154.50946187055354
250,ground,874,-154.50985817353865
250,ground,875,-154.50981025492936
250,ground,876,-154.51006520530507
250,ground,877,-154.51013841461136
250,ground,878,-154.5101211794625
250,ground,879,-154.51056989621407
250,ground,880,-154.51066098970665
250,ground,881,-154.5107433501432
250,ground,882,-154.51036152919468
250,ground,883,-154.51079664071645
250,ground,884,-154.51112248192032
250,ground,885,-154.511016442108
250,ground,886,-154.51120743405494
250,ground,887,-154.51125378403174
250,ground,888,-154.51181010334994
250,ground,889,-154.51218897338623
250,ground,890,-154.51255085542877
250,ground,891,-154.51189736841502
250,ground,892,-154.51176942448322
250,ground,893,-154.5120832372734
250,ground,894,-154.5125248261217
250,ground,895,-154.51279167532604
250,ground,896,-154.51249410974353
250,ground,897,-154.5127417424221
250,ground,898,-154.5128439592164
250,ground,899,-154.51351860993606
250,ground,900,-154.51360519433894
250,ground,901,-154.51386321366655
250,ground,902,-154.51386321366655
250,ground,903,-154.5140393527342
250,ground,904,-154.5142330463789
250,ground,905,-154.51439705329938
250,ground,906,-154.5143592317237
250,ground,907,-154.51483871544886
250,ground,908,-154.51466122185104
250,ground,909,-154.51464613752213
250,ground,910,-154.5147290191184
250,ground,911,-154.5156361416725
250,ground,912,-154.51595691511554
250,ground,913,-154.51662127716713
250,ground,914,-154.51699763470592
250,ground,915,-154.51729677926915
250,ground,916,-154.51741895363384
250,ground,917,-154.51756493504766
250,ground,918,-154.51796151136853
250,ground,919,-154.51800601607098
250,ground,920,-154.51810648995877
250,ground,921,-154.51829448814348
250,ground,922,-154.51859546086132
250,ground,923,-154.51909356855742
250,ground,924,-154.51964276921203
250,ground,925,-154.5201414961086
250,ground,926,-154.52041989753965
250,ground,927,-154.52044950661477
250,ground,928,-154.52092446396975
250,ground,929,-154.52144102693174
250,ground,930,-154.52192767643237
250,ground,931,-154.52199634062976
250,ground,932,-154.52219435993322
250,ground,933,-154.5223582310703
250,ground,934,-154.52244135963653
250,ground,935,-154.5227933955672
250,ground,936,-154.52291441436844
250,ground,937,-154.5229693078924
250,ground,938,-154.5226938665913
250,ground,939,-154.5227694023322
250,ground,940,-154.5227305853157
250,ground,941,-154.5231129804713
250,ground,942,-154.52279515793154
250,ground,943,-154.5236634823032
250,ground,944,-154.52439352830618
250,ground,945,-154.52452150380623
250,ground,946,-154.52432720835768
250,ground,947,-154.524252680467
250,ground,948,-154.52446588993968
250,ground,949,-154.52487619286254
250,ground,950,-154.52477987589762
250,ground,951,-154.5248241949095
250,ground,952,-154.52460223942762
250,ground,953,-154.5247423862515
250,ground,954,-154.52491651237324
250,ground,955,-154.52477348218824
250,ground,956,-154.52503901717878
250,ground,957,-154.5251403847302
250,ground,958,-154.52517445953245
250,ground,959,-154.52511557005496
250,ground,960,-154.52526644927278
250,ground,961,-154.52533490974784
250,ground,962,-154.52531061554217
250,ground,963,-154.52536451702048
250,ground,964,-154.52537951389996
250,ground,965,-154.5259425753269
250,ground,966,-154.5259886654407
250,ground,967,-154.52615374587688
250,ground,968,-154.52642556052595
250,ground,969,-154.52645829586885
250,ground,970,-154.52670876027886
250,ground,971,-154.52633177344694
250,ground,972,-154.52659192978544
250,ground,973,-154.5263476464515
250,ground,974,-154.52640126415415
250,ground,975,-154.5265735990268
250,ground,976,-154.52668412913155
250,ground,977,-154.5268649127105
250,ground,978,-154.52712519601522
250,ground,979,-154.52763524634173
250,ground,980,-154.52769977522598
250,ground,981,-154.5281145014194
250,ground,982,-154.5282054888834
250,ground,983,-154.52839801510729
250,ground,984,-154.52848447768014
250,ground,985,-154.52850774411024
250,ground,986,-154.52877768763298
250,ground,987,-154.52897482837886
250,ground,988,-154.52896545900515
250,ground,989,-154.52931278468515
250,ground,990,-154.52918949931117
250,ground,991,-154.5291510183315
250,ground,992,-154.52912562102136
250,ground,993,-154.5293517498435
250,ground,994,-154.5290114222247
250,ground,995,-154.5292057586783
250,ground,996,-154.52950522313674
250,ground,997,-154.52983400663473
250,ground,998,-154.52977566927754
250,ground,999,-154.53021915074356
250,ground,1000,-154.5303462411583
250,ground,1001,-154.53030786683408
250,ground,1002,-154.53056970640608
250,ground,1003,-154.53047164798647
250,ground,1004,-154.53056001337401
250,ground,1005,-154.53076116425345
250,ground,1006,-154.53114695229755
250,ground,1007,-154.5313840434711
250,ground,1008,-154.53169652437194
250,ground,1009,-154.53169396442146
250,ground,1010,-154.53211675203747
250,ground,1011,-154.5322511650288
250,ground,1012,-154.53238606745782
250,ground,1013,-154.53270476590632
250,ground,1014,-154.53283265941863
250,ground,1015,-154.5325853164872
250,ground,1016,-154.53291795936997
250,ground,1017,-154.5335703481775
250,ground,1018,-154.53335821479737
250,ground,1019,-154.533272718001
250,ground,1020,-154.53355140205267
250,ground,1021,-154.5336840810075
250,ground,1022,-154.53392621251962
250,ground,1023,-154.53373596946867
250,ground,1024,-154.53405752645227
250,ground,1025,-154.5341496641234
250,ground,1026,-154.53459721164387
250,ground,1027,-154.53439706021862
250,ground,1028,-154.53469026109173
250,ground,1029,-154.5345909900937
250,ground,1030,-154.53508494541498
250,ground,1031,-154.53531065833252
250,ground,1032,-154.53557839506414
250,ground,1033,-154.53562611816605
250,ground,1034,-154.53599733912858
250,ground,1035,-154.53609234546684
250,ground,1036,-154.53604475596936
250,ground,1037,-154.5360005489149
250,ground,1038,-154.5360436237014
250,ground,1039,-154.53666173362723
250,ground,1040,-154.53679335315263
250,ground,1041,-154.5368341550694
250,ground,1042,-154.53720815873848
250,ground,1043,-154.53743776204513
250,ground,1044,-154.5379268576938
250,ground,1045,-154.53792104437514
250,ground,1046,-154.53828788605253
250,ground,1047,-154.53808635636102
250,ground,1048,-154.53833195036418
250,ground,1049,-154.53866137424555
250,ground,1050,-154.53837249658758
250,ground,1051,-154.5380449839998
250,ground,1052,-154.53809418846015
250,ground,1053,-154.5381120296201
250,ground,1054,-154.53835615462071
250,ground,1055,-154.5386085692071
250,ground,1056,-154.53847253750087
250,ground,1057,-154.5383898912214
250,ground,1058,-154.53848417299855
250,ground,1059,-154.538391955784
250,ground,1060,-154.53841102146936
250,ground,1061,-154.53888539834853
250,ground,1062,-154.53916696764557
250,ground,1063,-154.53945666676088
250,ground,1064,-154.53964024630602
250,ground,1065,-154.5395391497009
250,ground,1066,-154.54016717143082
250,ground,1067,-154.53985857109063
250,ground,1068,-154.5401412834499
250,ground,1069,-154.54042982741
250,ground,1070,-154.54065806401348
250,ground,1071,-154.54058679569468
250,ground,1072,-154.54067400327332
250,ground,1073,-154.54068438825738
250,ground,1074,-154.54115103772344
250,ground,1075,-154.5411130127642
250,ground,1076,-154.5410806598984
250,ground,1077,-154.54120761773495
250,ground,1078,-154.54114361108438
250,ground,1079,-154.54126143452515
250,ground,1080,-154.54127723300746
250,ground,1081,-154.54147595139915
250,ground,1082,-154.54172211804368
250,ground,1083,-154.5418479649095
250,ground,1084,-154.54228022149363
250,ground,1085,-154.54287388137757
250,ground,1086,-154.54282838332603
250,ground,1087,-154.5429362009468
250,ground,1088,-154.54311400896265
250,ground,1089,-154.54333477024835
250,ground,1090,-154.54320280406088
250,ground,1091,-154.54282218050807
250,ground,1092,-154.5429006158403
250,ground,1093,-154.54316390401644
250,ground,1094,-154.54317530159034
250,ground,1095,-154.54335628087819
250,ground,1096,-154.54347449585478
250,ground,1097,-154.54363744598493
250,ground,1098,-154.54392927050864
250,ground,1099,-154.5442375895906
250,ground,1100,-154.5443426089323
250,ground,1101,-154.5442892457456
250,ground,1102,-154.54423531775672
250,ground,1103,-154.54440978077446
250,ground,1104,-154.54466005214837
250,ground,1105,-154.544854979289
250,ground,1106,-154.54478104111607
250,ground,1107,-154.54493420167697
250,ground,1108,-154.5450642249784
250,ground,1109,-154.5455774921173
250,ground,1110,-154.54547379088555
250,ground,1111,-154.54523308107858
250,ground,1112,-154.54558012482008
250,ground,1113,-154.5458832617335
250,ground,1114,-154.54583643508786
250,ground,1115,-154.5459050073317
250,ground,1116,-154.54613141356876
250,ground,1117,-154.54629658045621
250,ground,1118,-154.54647302291636
250,ground,1119,-154.5466452160025
250,ground,1120,-154.54663866531388
250,ground,1121,-154.54641138671127
250,ground,1122,-154.5462954604478
250,ground,1123,-154.54615261531455
250,ground,1124,-154.54639301356187
250,ground,1125,-154.54613722394595
250,ground,1126,-154.54642593606522
250,ground,1127,-154.54659920112547
250,ground,1128,-154.54656146283784
250,ground,1129,-154.54663231832916
250,ground,1130,-154.54648860765516
250,ground,1131,-154.54682140073217
250,ground,1132,-154.54661444183978
250,ground,1133,-154.54703145487605
250,ground,1134,-154.54719154609413
250,ground,1135,-154.54725208647392
250,ground,1136,-154.54724367661882
250,ground,1137,-154.5473742188443
250,ground,1138,-154.5478744492802
250,ground,1139,-154.54819996573713
250,ground,1140,-154.54812303605877
250,ground,1141,-154.54831455406315
250,ground,1142,-154.54847957187692
250,ground,1143,-154.54867556699156
250,ground,1144,-154.54889723866185
250,ground,1145,-154.54889245415615
250,ground,1146,-154.54892658151417
250,ground,1147,-154.54920986250917
250,ground,1148,-154.5493691107633
250,ground,1149,-154.54969968034885
250,ground,1150,-154.5499305030178
250,ground,1151,-154.55002481230966
250,ground,1152,-154.55006785119545
250,ground,1153,-154.55003763974324
250,ground,1154,-154.55038593177287
250,ground,1155,-154.55051487277075
250,ground,1156,-154.5503575434058
250,ground,1157,-154.55065633668778
250,ground,1158,-154.55094638143913
250,ground,1159,-154.5510182333744
250,ground,1160,-154.55072592011322
250,ground,1161,-154.55071734445406
250,ground,1162,-154.55065088585866
250,ground,1163,-154.55070938564967
250,ground,1164,-154.55060573281182
250,ground,1165,-154.55062601382778
250,ground,1166,-154.55048181100943
250,ground,1167,-154.55066918740087
250,ground,1168,-154.55106547204173
250,ground,1169,-154.55123376445056
250,ground,1170,-154.55104236846023
250,ground,1171,-154.5508205827095
250,ground,1172,-154.55076213620828
250,ground,1173,-154.55073185558794
250,ground,1174,-154.55052498488905
250,ground,1175,-154.55051397744
250,ground,1176,-154.5506710965243
250,ground,1177,-154.55032235212227
250,ground,1178,-154.55048170002982
250,ground,1179,-154.5506453128482
250,ground,1180,-154.5507491881708
250,ground,1181,-154.55074145093616
250,ground,1182,-154.55061064785764
250,ground,1183,-154.55083885498138
250,ground,1184,-154.55082963187982
250,ground,1185,-154.55067132406373
250,ground,1186,-154.55062238511718
250,ground,1187,-154.55083153436408
250,ground,1188,-154.5508383180281
250,ground,1189,-154.55093679464179
250,ground,1190,-154.55107573868142
250,ground,1191,-154.55100047799803
250,ground,1192,-154.55110089803696
250,ground,1193,-154.55106429852268
250,ground,1194,-154.5511440426803
250,ground,1195,-154.55120560831733
250,ground,1196,-154.5514604889782
250,ground,1197,-154.55128200821324
250,ground,1198,-154.55131472845764
250,ground,1199,-154.55134089470928
250,ground,1200,-154.55158882790937
250,ground,1201,-154.55140563178443
250,ground,1202,-154.5515762106259
250,ground,1203,-154.55203957643934
250,ground,1204,-154.55199862882048
250,ground,1205,-154.55227418609158
250,ground,1206,-154.55206822466695
250,ground,1207,-154.55206432687686
250,ground,1208,-154.55223131770668
250,ground,1209,-154.5523446683305
250,ground,1210,-154.55246568911326
250,ground,1211,-154.55232321696909
250,ground,1212,-154.55234822870705
250,ground,1213,-154.55226361933842
250,ground,1214,-154.5521310448759
250,ground,1215,-154.55224193856935
250,ground,1216,-154.5524861621935
250,ground,1217,-154.5527111913239
250,ground,1218,-154.5531205803656
250,ground,1219,-154.5532920957613
250,ground,1220,-154.55357480780089
250,ground,1221,-154.55362779199655
250,ground,1222,-154.553480542105
250,ground,1223,-154.5537830293923
250,ground,1224,-154.55391688422284
250,ground,1225,-154.5538992971602
250,ground,1226,-154.55366767898758
250,ground,1227,-154.5537079165477
250,ground,1228,-154.55372640291068
250,ground,1229,-154.55399101724606
250,ground,1230,-154.55399536840497
250,ground,1231,-154.5537924496287
250,ground,1232,-154.55362726690217
250,ground,1233,-154.55389414147112
250,ground,1234,-154.55397664035854
250,ground,1235,-154.55368284324445
250,ground,1236,-154.5536616851822
250,ground,1237,-154.55400306299282
250,ground,1238,-154.55402973012394
250,ground,1239,-154.5542463234361
250,ground,1240,-154.5540756808797
250,ground,1241,-154.5539989750533
250,ground,1242,-154.55416802153943
250,ground,1243,-154.55435746303493
250,ground,1244,-154.5542907818011
250,ground,1245,-154.55432720981673
250,ground,1246,-154.55414203271755
250,ground,1247,-154.55437925422765
250,ground,1248,-154.55462416515616
250,ground,1249,-154.55474370444705
250,ground,1250,-154.55434232819866
250,ground,1251,-154.5539373425507
250,ground,1252,-154.55383683635222
250,ground,1253,-154.55380480237562
250,ground,1254,-154.5539396460518
250,ground,1255,-154.5537135779792
250,ground,1256,-154.553527486159
250,ground,1257,-154.55348483117214
250,ground,1258,-154.55369637889288
250,ground,1259,-154.55419112086366
250,ground,1260,-154.55402834423887
250,ground,1261,-154.55398798747336
250,ground,1262,-154.55432635210312
250,ground,1263,-154.55442359782728
250,ground,1264,-154.5547833552825
250,ground,1265,-154.55440262391843
250,ground,1266,-154.55430386533826
250,ground,1267,-154.55408999827893
250,ground,1268,-154.5540062594985
250,ground,1269,-154.55438597082747
250,ground,1270,-154.55413257568964
250,ground,1271,-154.55379943147224
250,ground,1272,-154.5539108254107
250,ground,1273,-154.55362581768262
250,ground,1274,-154.55363968247545
250,ground,1275,-154.55312461524832
250,ground,1276,-154.55301481615936
250,ground,1277,-154.55302959506812
250,ground,1278,-154.55312301135646
250,ground,1279,-154.55314222055412
250,ground,1280,-154.55277498509852
250,ground,1281,-154.55274241955595
250,ground,1282,-154.55294721463065
250,ground,1283,-154.55291794437855
250,ground,1284,-154.55318602276682
250,ground,1285,-154.5532061808329
250,ground,1286,-154.5533080711904
250,ground,1287,-154.55338435372332
250,ground,1288,-154.5532201471041
250,ground,1289,-154.55343849867828
250,ground,1290,-154.5533575286189
